model,condition,repeat,state,wait,eff,se,P_static,raw_response,decision,probability_0_100,probability_0_1,reasoning,parse_success
DeepSeek V4 Pro,prompt_unconstrained,10,34,2,0.3,2.0,0.42547140,Decision: No Probability: 15 Reasoning: The low effectiveness and high side effect risk do not justify vaccination despite the moderate wait time.,No,15.0,0.15,The low effectiveness and high side effect risk do not justify vaccination despite the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,1,35,4,0.3,2.0,0.30254540,Decision: No Probability: 25 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of avoiding the 4-month wait.,No,25.0,0.25,The low effectiveness and high side effect risk outweigh the benefit of avoiding the 4-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,2,35,4,0.3,2.0,0.30254540,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify getting vaccinated now.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify getting vaccinated now.,True
DeepSeek V4 Pro,prompt_unconstrained,3,35,4,0.3,2.0,0.30254540,Decision: No Probability: 65 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,No,65.0,0.65,The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,35,4,0.3,2.0,0.30254540,"Decision: No Probability: 15 Reasoning: The low effectiveness and high side effect risk do not justify vaccination now, especially with a long wait time.",No,15.0,0.15,"The low effectiveness and high side effect risk do not justify vaccination now, especially with a long wait time.",True
DeepSeek V4 Pro,prompt_unconstrained,5,35,4,0.3,2.0,0.30254540,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,No,75.0,0.75,The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,6,35,4,0.3,2.0,0.30254540,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of avoiding the 4-month wait.,No,75.0,0.75,The low effectiveness and high side effect risk outweigh the benefit of avoiding the 4-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,7,35,4,0.3,2.0,0.30254540,Decision: No Probability: 65 Reasoning: The wait time is moderate but the low effectiveness and high side effect risk make waiting for a better option more favorable.,No,65.0,0.65,The wait time is moderate but the low effectiveness and high side effect risk make waiting for a better option more favorable.,True
DeepSeek V4 Pro,prompt_unconstrained,8,35,4,0.3,2.0,0.30254540,Decision: No Probability: 15 Reasoning: The wait is too long relative to the low effectiveness and high side effect risk.,No,15.0,0.15,The wait is too long relative to the low effectiveness and high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,9,35,4,0.3,2.0,0.30254540,Decision: No Probability: 25 Reasoning: The low effectiveness and high side effect risk do not justify accepting the long wait time.,No,25.0,0.25,The low effectiveness and high side effect risk do not justify accepting the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,10,35,4,0.3,2.0,0.30254540,Decision: No Probability: 25 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,No,25.0,0.25,The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,1,36,6,0.3,2.0,0.20261015,Decision: No Probability: 75 Reasoning: The long wait time and low effectiveness do not justify the high side effect risk.,No,75.0,0.75,The long wait time and low effectiveness do not justify the high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,2,36,6,0.3,2.0,0.20261015,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk don't justify getting vaccinated now given the long wait.,No,75.0,0.75,The low effectiveness and high side effect risk don't justify getting vaccinated now given the long wait.,True
DeepSeek V4 Pro,prompt_unconstrained,3,36,6,0.3,2.0,0.20261015,Decision: No Probability: 35 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,No,35.0,0.35,The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,36,6,0.3,2.0,0.20261015,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify the long wait time.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,5,36,6,0.3,2.0,0.20261015,Decision: No Probability: 85 Reasoning: The long wait time and low effectiveness do not justify the high side effect risk.,No,85.0,0.85,The long wait time and low effectiveness do not justify the high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,6,36,6,0.3,2.0,0.20261015,"Decision: No Probability: 85 Reasoning: The long wait time, low effectiveness, and high side effect risk outweigh the benefits.",No,85.0,0.85,"The long wait time, low effectiveness, and high side effect risk outweigh the benefits.",True
DeepSeek V4 Pro,prompt_unconstrained,7,36,6,0.3,2.0,0.20261015,"Decision: No Probability: 75 Reasoning: The wait time is long, effectiveness is low, and side effect risk is relatively high, making immediate vaccination less favorable.",No,75.0,0.75,"The wait time is long, effectiveness is low, and side effect risk is relatively high, making immediate vaccination less favorable.",True
DeepSeek V4 Pro,prompt_unconstrained,8,36,6,0.3,2.0,0.20261015,Decision: No Probability: 85 Reasoning: High side effect risk and low vaccine effectiveness make waiting for a potentially better option more beneficial.,No,85.0,0.85,High side effect risk and low vaccine effectiveness make waiting for a potentially better option more beneficial.,True
DeepSeek V4 Pro,prompt_unconstrained,9,36,6,0.3,2.0,0.20261015,Decision: No Probability: 75 Reasoning: The low vaccine effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,No,75.0,0.75,The low vaccine effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,10,36,6,0.3,2.0,0.20261015,Decision: No Probability: 25 Reasoning: The low effectiveness and high side effect risk do not justify getting vaccinated now given the moderate wait time.,No,25.0,0.25,The low effectiveness and high side effect risk do not justify getting vaccinated now given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,1,37,0,0.5,2.0,0.62863663,"Decision: No Probability: 75 Reasoning: With only 50% effectiveness and a 2% side effect risk, the potential harm outweighs the limited protection when there is no immediate urgency.",No,75.0,0.75,"With only 50% effectiveness and a 2% side effect risk, the potential harm outweighs the limited protection when there is no immediate urgency.",True
DeepSeek V4 Pro,prompt_unconstrained,2,37,0,0.5,2.0,0.62863663,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk make waiting for a better vaccine likely more beneficial.,No,75.0,0.75,The low effectiveness and high side effect risk make waiting for a better vaccine likely more beneficial.,True
DeepSeek V4 Pro,prompt_unconstrained,3,37,0,0.5,2.0,0.62863663,"Decision: No Probability: 85 Reasoning: The high side effect risk of 2.0 outweighs the moderate vaccine effectiveness of 0.5, especially with no immediate wait time pressure.",No,85.0,0.85,"The high side effect risk of 2.0 outweighs the moderate vaccine effectiveness of 0.5, especially with no immediate wait time pressure.",True
DeepSeek V4 Pro,prompt_unconstrained,4,37,0,0.5,2.0,0.62863663,Decision: No Probability: 75 Reasoning: The low vaccine effectiveness of 0.5 combined with a side effect risk of 2.0 makes the current option unfavorable.,No,75.0,0.75,The low vaccine effectiveness of 0.5 combined with a side effect risk of 2.0 makes the current option unfavorable.,True
DeepSeek V4 Pro,prompt_unconstrained,5,37,0,0.5,2.0,0.62863663,Decision: No Probability: 35 Reasoning: The low effectiveness and high side effect risk make waiting for a better vaccine a more prudent choice.,No,35.0,0.35,The low effectiveness and high side effect risk make waiting for a better vaccine a more prudent choice.,True
DeepSeek V4 Pro,prompt_unconstrained,6,37,0,0.5,2.0,0.62863663,Decision: No Probability: 35 Reasoning: The moderate effectiveness and high side effect risk outweigh the benefit of immediate vaccination with no current wait time.,No,35.0,0.35,The moderate effectiveness and high side effect risk outweigh the benefit of immediate vaccination with no current wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,37,0,0.5,2.0,0.62863663,Decision: No Probability: 75 Reasoning: The low vaccine effectiveness and high side effect risk do not justify immediate vaccination.,No,75.0,0.75,The low vaccine effectiveness and high side effect risk do not justify immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,8,37,0,0.5,2.0,0.62863663,Decision: No Probability: 75 Reasoning: The side effect risk of 2.0 outweighs the moderate vaccine effectiveness of 0.5 given the current zero wait time.,No,75.0,0.75,The side effect risk of 2.0 outweighs the moderate vaccine effectiveness of 0.5 given the current zero wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,9,37,0,0.5,2.0,0.62863663,Decision: No Probability: 75 Reasoning: The low effectiveness combined with high side effect risk makes waiting for a better option preferable.,No,75.0,0.75,The low effectiveness combined with high side effect risk makes waiting for a better option preferable.,True
DeepSeek V4 Pro,prompt_unconstrained,10,37,0,0.5,2.0,0.62863663,"Decision: No Probability: 65 Reasoning: With moderate effectiveness and high side effect risk, waiting for a better or safer vaccine is likely preferable.",No,65.0,0.65,"With moderate effectiveness and high side effect risk, waiting for a better or safer vaccine is likely preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,1,38,2,0.5,2.0,0.49787963,"Decision: No Probability: 85 Reasoning: The side effect risk outweighs the moderate effectiveness, and the wait time is short enough to wait for a better option.",No,85.0,0.85,"The side effect risk outweighs the moderate effectiveness, and the wait time is short enough to wait for a better option.",True
DeepSeek V4 Pro,prompt_unconstrained,2,38,2,0.5,2.0,0.49787963,"Decision: No Probability: 25 Reasoning: The long wait, moderate effectiveness, and high side effect risk make immediate vaccination unfavorable.",No,25.0,0.25,"The long wait, moderate effectiveness, and high side effect risk make immediate vaccination unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,3,38,2,0.5,2.0,0.49787963,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify getting vaccinated now.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify getting vaccinated now.,True
DeepSeek V4 Pro,prompt_unconstrained,4,38,2,0.5,2.0,0.49787963,Decision: No Probability: 65 Reasoning: The low effectiveness and high side effect risk make waiting for a potentially better option more favorable.,No,65.0,0.65,The low effectiveness and high side effect risk make waiting for a potentially better option more favorable.,True
DeepSeek V4 Pro,prompt_unconstrained,5,38,2,0.5,2.0,0.49787963,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination over waiting.,No,75.0,0.75,The low effectiveness and high side effect risk do not justify immediate vaccination over waiting.,True
DeepSeek V4 Pro,prompt_unconstrained,6,38,2,0.5,2.0,0.49787963,Decision: No Probability: 35 Reasoning: The moderate effectiveness does not outweigh the relatively high side effect risk given the short wait for potentially better options.,No,35.0,0.35,The moderate effectiveness does not outweigh the relatively high side effect risk given the short wait for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,7,38,2,0.5,2.0,0.49787963,Decision: No Probability: 35 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of a 2-month wait.,No,35.0,0.35,The low effectiveness and high side effect risk outweigh the benefit of a 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,8,38,2,0.5,2.0,0.49787963,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk don't justify the 2-month wait.,No,75.0,0.75,The low effectiveness and high side effect risk don't justify the 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,9,38,2,0.5,2.0,0.49787963,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk make waiting for a potentially better option more reasonable.,No,75.0,0.75,The low effectiveness and high side effect risk make waiting for a potentially better option more reasonable.,True
DeepSeek V4 Pro,prompt_unconstrained,10,38,2,0.5,2.0,0.49787963,Decision: No Probability: 85 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the short wait time for potentially better options.,No,85.0,0.85,The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the short wait time for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,1,39,4,0.5,2.0,0.36741201,Decision: No Probability: 35 Reasoning: The moderate effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,No,35.0,0.35,The moderate effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,2,39,4,0.5,2.0,0.36741201,Decision: No Probability: 65 Reasoning: The moderate vaccine effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,No,65.0,0.65,The moderate vaccine effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,3,39,4,0.5,2.0,0.36741201,"Decision: No Probability: 85 Reasoning: The long 4-month wait reduces the urgency, while the low 0.5 effectiveness and high 2.0 side effect risk make waiting for a better option more favorable.",No,85.0,0.85,"The long 4-month wait reduces the urgency, while the low 0.5 effectiveness and high 2.0 side effect risk make waiting for a better option more favorable.",True
DeepSeek V4 Pro,prompt_unconstrained,4,39,4,0.5,2.0,0.36741201,"Decision: No Probability: 85 Reasoning: The effectiveness is low, side effect risk is high, and the long wait doesn't justify immediate vaccination.",No,85.0,0.85,"The effectiveness is low, side effect risk is high, and the long wait doesn't justify immediate vaccination.",True
DeepSeek V4 Pro,prompt_unconstrained,5,39,4,0.5,2.0,0.36741201,"Decision: No Probability: 35 Reasoning: The long wait likely indicates low immediate risk, making the moderate effectiveness and high side effect risk less justifiable.",No,35.0,0.35,"The long wait likely indicates low immediate risk, making the moderate effectiveness and high side effect risk less justifiable.",True
DeepSeek V4 Pro,prompt_unconstrained,6,39,4,0.5,2.0,0.36741201,Decision: No Probability: 85 Reasoning: The low vaccine effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,No,85.0,0.85,The low vaccine effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,39,4,0.5,2.0,0.36741201,Decision: No Probability: 85 Reasoning: The 4-month wait is acceptable given the vaccine's only moderate effectiveness and significant side effect risk.,No,85.0,0.85,The 4-month wait is acceptable given the vaccine's only moderate effectiveness and significant side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,8,39,4,0.5,2.0,0.36741201,"Decision: No Probability: 85 Reasoning: The high side effect risk outweighs the moderate effectiveness, especially with a long wait time indicating low immediate exposure risk.",No,85.0,0.85,"The high side effect risk outweighs the moderate effectiveness, especially with a long wait time indicating low immediate exposure risk.",True
DeepSeek V4 Pro,prompt_unconstrained,9,39,4,0.5,2.0,0.36741201,Decision: No Probability: 35 Reasoning: The long wait time and low effectiveness do not justify the high side effect risk.,No,35.0,0.35,The long wait time and low effectiveness do not justify the high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,10,39,4,0.5,2.0,0.36741201,"Decision: No Probability: 85 Reasoning: The high side effect risk of 2.0 outweighs the moderate effectiveness of 0.5, especially given the long wait time.",No,85.0,0.85,"The high side effect risk of 2.0 outweighs the moderate effectiveness of 0.5, especially given the long wait time.",True
DeepSeek V4 Pro,prompt_unconstrained,1,40,6,0.5,2.0,0.25384881,Decision: No Probability: 35 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,No,35.0,0.35,The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,2,40,6,0.5,2.0,0.25384881,Decision: No Probability: 70 Reasoning: The low vaccine effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,No,70.0,0.7,The low vaccine effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,3,40,6,0.5,2.0,0.25384881,"Decision: No Probability: 75 Reasoning: The vaccine's effectiveness is low relative to the side effect risk, making it unfavorable to accept now.",No,75.0,0.75,"The vaccine's effectiveness is low relative to the side effect risk, making it unfavorable to accept now.",True
DeepSeek V4 Pro,prompt_unconstrained,4,40,6,0.5,2.0,0.25384881,"Decision: No Probability: 85 Reasoning: The long wait, moderate effectiveness, and high side effect risk make waiting for a better option preferable.",No,85.0,0.85,"The long wait, moderate effectiveness, and high side effect risk make waiting for a better option preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,5,40,6,0.5,2.0,0.25384881,"Decision: No Probability: 15 Reasoning: The high side effect risk of 2.0 outweighs the moderate 0.5 effectiveness, especially with a long 6-month wait that may allow for better options later.",No,15.0,0.15,"The high side effect risk of 2.0 outweighs the moderate 0.5 effectiveness, especially with a long 6-month wait that may allow for better options later.",True
DeepSeek V4 Pro,prompt_unconstrained,6,40,6,0.5,2.0,0.25384881,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,40,6,0.5,2.0,0.25384881,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk do not justify the 6-month wait.,No,75.0,0.75,The low effectiveness and high side effect risk do not justify the 6-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,8,40,6,0.5,2.0,0.25384881,Decision: No Probability: 85 Reasoning: The side effect risk of 2.0 outweighs the moderate vaccine effectiveness of 0.5 given the long wait time.,No,85.0,0.85,The side effect risk of 2.0 outweighs the moderate vaccine effectiveness of 0.5 given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,9,40,6,0.5,2.0,0.25384881,Decision: No Probability: 35 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,No,35.0,0.35,The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,10,40,6,0.5,2.0,0.25384881,"Decision: No Probability: 65 Reasoning: With only 50% effectiveness and a notable 2% side effect risk, waiting 6 months for potentially better options seems more prudent.",No,65.0,0.65,"With only 50% effectiveness and a notable 2% side effect risk, waiting 6 months for potentially better options seems more prudent.",True
DeepSeek V4 Pro,prompt_unconstrained,1,41,0,0.7,2.0,0.69386325,Decision: No Probability: 85 Reasoning: The side effect risk of 2.0 is too high relative to the moderate vaccine effectiveness of 0.7.,No,85.0,0.85,The side effect risk of 2.0 is too high relative to the moderate vaccine effectiveness of 0.7.,True
DeepSeek V4 Pro,prompt_unconstrained,2,41,0,0.7,2.0,0.69386325,"Decision: No Probability: 85 Reasoning: The side effect risk of 2.0 is too high relative to the 0.7 effectiveness, and with zero wait time there's no urgency to accept this unfavorable balance.",No,85.0,0.85,"The side effect risk of 2.0 is too high relative to the 0.7 effectiveness, and with zero wait time there's no urgency to accept this unfavorable balance.",True
DeepSeek V4 Pro,prompt_unconstrained,3,41,0,0.7,2.0,0.69386325,"Decision: No Probability: 65 Reasoning: The side effect risk is high relative to the moderate effectiveness, so waiting for a better option is preferable.",No,65.0,0.65,"The side effect risk is high relative to the moderate effectiveness, so waiting for a better option is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,4,41,0,0.7,2.0,0.69386325,Decision: No Probability: 65 Reasoning: The side effect risk of 2.0 is high relative to a moderate vaccine effectiveness of 0.7 with no immediate time pressure.,No,65.0,0.65,The side effect risk of 2.0 is high relative to a moderate vaccine effectiveness of 0.7 with no immediate time pressure.,True
DeepSeek V4 Pro,prompt_unconstrained,5,41,0,0.7,2.0,0.69386325,Decision: No Probability: 35 Reasoning: The risk of side effects is too high relative to the moderate vaccine effectiveness.,No,35.0,0.35,The risk of side effects is too high relative to the moderate vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,6,41,0,0.7,2.0,0.69386325,Decision: No Probability: 85 Reasoning: The side effect risk outweighs the benefit given the moderate effectiveness and no immediate urgency.,No,85.0,0.85,The side effect risk outweighs the benefit given the moderate effectiveness and no immediate urgency.,True
DeepSeek V4 Pro,prompt_unconstrained,7,41,0,0.7,2.0,0.69386325,"Decision: No Probability: 65 Reasoning: A side effect risk of 2.0 is unusually high, and waiting could yield a safer or more effective vaccine option.",No,65.0,0.65,"A side effect risk of 2.0 is unusually high, and waiting could yield a safer or more effective vaccine option.",True
DeepSeek V4 Pro,prompt_unconstrained,8,41,0,0.7,2.0,0.69386325,"Decision: No Probability: 75 Reasoning: The side effect risk is relatively high compared to the moderate effectiveness, and without any immediate waiting cost, it may be better to wait for a safer or more effective option.",No,75.0,0.75,"The side effect risk is relatively high compared to the moderate effectiveness, and without any immediate waiting cost, it may be better to wait for a safer or more effective option.",True
DeepSeek V4 Pro,prompt_unconstrained,9,41,0,0.7,2.0,0.69386325,Decision: No Probability: 35 Reasoning: The side effect risk of 2.0 outweighs the moderate effectiveness of 0.7 given no immediate wait time pressure.,No,35.0,0.35,The side effect risk of 2.0 outweighs the moderate effectiveness of 0.7 given no immediate wait time pressure.,True
DeepSeek V4 Pro,prompt_unconstrained,10,41,0,0.7,2.0,0.69386325,"Decision: No Probability: 65 Reasoning: The side effect risk of 2.0 is relatively high compared to the 0.7 effectiveness, and with no immediate threat indicated by a 0-month wait, waiting for a better risk-benefit profile is preferable.",No,65.0,0.65,"The side effect risk of 2.0 is relatively high compared to the 0.7 effectiveness, and with no immediate threat indicated by a 0-month wait, waiting for a better risk-benefit profile is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,1,42,2,0.7,2.0,0.57037690,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk make waiting for a potentially better option more appealing.,No,65.0,0.65,The moderate effectiveness and notable side effect risk make waiting for a potentially better option more appealing.,True
DeepSeek V4 Pro,prompt_unconstrained,2,42,2,0.7,2.0,0.57037690,Decision: No Probability: 35 Reasoning: The moderate effectiveness and noticeable side effect risk make waiting for a potentially better option more favorable.,No,35.0,0.35,The moderate effectiveness and noticeable side effect risk make waiting for a potentially better option more favorable.,True
DeepSeek V4 Pro,prompt_unconstrained,3,42,2,0.7,2.0,0.57037690,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,4,42,2,0.7,2.0,0.57037690,Decision: No Probability: 35 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,No,35.0,0.35,The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,5,42,2,0.7,2.0,0.57037690,Decision: No Probability: 85 Reasoning: The side effect risk is too high relative to the moderate vaccine effectiveness.,No,85.0,0.85,The side effect risk is too high relative to the moderate vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,6,42,2,0.7,2.0,0.57037690,Decision: No Probability: 35 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of a 2-month wait.,No,35.0,0.35,The low effectiveness and high side effect risk outweigh the benefit of a 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,7,42,2,0.7,2.0,0.57037690,"Decision: No Probability: 15 Reasoning: The side effect risk is high and vaccine effectiveness is only moderate, making it more prudent to wait.",No,15.0,0.15,"The side effect risk is high and vaccine effectiveness is only moderate, making it more prudent to wait.",True
DeepSeek V4 Pro,prompt_unconstrained,8,42,2,0.7,2.0,0.57037690,Decision: No Probability: 35 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination given the short wait time.,No,35.0,0.35,The low effectiveness and high side effect risk do not justify immediate vaccination given the short wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,9,42,2,0.7,2.0,0.57037690,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,10,42,2,0.7,2.0,0.57037690,"Decision: No Probability: 85 Reasoning: The high side effect risk of 2.0 outweighs the moderate effectiveness of 0.7, making waiting for a potentially safer option more prudent.",No,85.0,0.85,"The high side effect risk of 2.0 outweighs the moderate effectiveness of 0.7, making waiting for a potentially safer option more prudent.",True
DeepSeek V4 Pro,prompt_unconstrained,1,43,4,0.7,2.0,0.43746298,Decision: No Probability: 75 Reasoning: The long wait time and high side effect risk outweigh the moderate effectiveness.,No,75.0,0.75,The long wait time and high side effect risk outweigh the moderate effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,2,43,4,0.7,2.0,0.43746298,Decision: No Probability: 35 Reasoning: The side effect risk is too high relative to the moderate effectiveness and long wait time.,No,35.0,0.35,The side effect risk is too high relative to the moderate effectiveness and long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,3,43,4,0.7,2.0,0.43746298,"Decision: No Probability: 85 Reasoning: The long wait, moderate effectiveness, and notable side effect risk make it better to wait for a potentially improved option.",No,85.0,0.85,"The long wait, moderate effectiveness, and notable side effect risk make it better to wait for a potentially improved option.",True
DeepSeek V4 Pro,prompt_unconstrained,4,43,4,0.7,2.0,0.43746298,"Decision: No Probability: 75 Reasoning: The high side effect risk outweighs the moderate effectiveness, especially with a long wait time indicating non-urgent circumstances.",No,75.0,0.75,"The high side effect risk outweighs the moderate effectiveness, especially with a long wait time indicating non-urgent circumstances.",True
DeepSeek V4 Pro,prompt_unconstrained,5,43,4,0.7,2.0,0.43746298,Decision: No Probability: 35 Reasoning: The side effect risk is high relative to the moderate effectiveness and long wait time.,No,35.0,0.35,The side effect risk is high relative to the moderate effectiveness and long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,6,43,4,0.7,2.0,0.43746298,Decision: No Probability: 20 Reasoning: The long wait time and high side effect risk outweigh the moderate vaccine effectiveness.,No,20.0,0.2,The long wait time and high side effect risk outweigh the moderate vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,7,43,4,0.7,2.0,0.43746298,"Decision: No Probability: 85 Reasoning: The long wait time, moderate effectiveness, and notable side effect risk make waiting for a potentially better option more favorable.",No,85.0,0.85,"The long wait time, moderate effectiveness, and notable side effect risk make waiting for a potentially better option more favorable.",True
DeepSeek V4 Pro,prompt_unconstrained,8,43,4,0.7,2.0,0.43746298,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,9,43,4,0.7,2.0,0.43746298,"Decision: No Probability: 85 Reasoning: The long wait time, moderate effectiveness, and notable side effect risk make immediate vaccination less favorable than waiting for potentially better options.",No,85.0,0.85,"The long wait time, moderate effectiveness, and notable side effect risk make immediate vaccination less favorable than waiting for potentially better options.",True
DeepSeek V4 Pro,prompt_unconstrained,10,43,4,0.7,2.0,0.43746298,"Decision: No Probability: 35 Reasoning: The long wait time, moderate effectiveness, and notable side effect risk make waiting for a potentially better option more appealing.",No,35.0,0.35,"The long wait time, moderate effectiveness, and notable side effect risk make waiting for a potentially better option more appealing.",True
DeepSeek V4 Pro,prompt_unconstrained,1,44,6,0.7,2.0,0.31295964,Decision: No Probability: 85 Reasoning: The long wait time and high side effect risk outweigh the moderate vaccine effectiveness.,No,85.0,0.85,The long wait time and high side effect risk outweigh the moderate vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,2,44,6,0.7,2.0,0.31295964,"Decision: No Probability: 35 Reasoning: The high side effect risk outweighs the moderate effectiveness, especially given the long 6-month wait.",No,35.0,0.35,"The high side effect risk outweighs the moderate effectiveness, especially given the long 6-month wait.",True
DeepSeek V4 Pro,prompt_unconstrained,3,44,6,0.7,2.0,0.31295964,"Decision: No Probability: 25 Reasoning: The long 6-month wait reduces urgency, while moderate effectiveness and elevated side effect risk make waiting for a better option more appealing.",No,25.0,0.25,"The long 6-month wait reduces urgency, while moderate effectiveness and elevated side effect risk make waiting for a better option more appealing.",True
